3.267922400490000200e+03 0.000000000000000000e+00
3.268120434720000048e+03 0.000000000000000000e+00
3.268318468940000002e+03 0.000000000000000000e+00
3.268516503169999851e+03 0.000000000000000000e+00
3.268714537389999805e+03 0.000000000000000000e+00
3.268912571620000108e+03 0.000000000000000000e+00
3.269110605840000062e+03 0.000000000000000000e+00
3.269308640069999910e+03 0.000000000000000000e+00
3.269506674289999864e+03 0.000000000000000000e+00
3.269704708509999818e+03 0.000000000000000000e+00
3.269902742730000227e+03 0.000000000000000000e+00
3.270100776960000076e+03 0.000000000000000000e+00
3.270298811180000030e+03 0.000000000000000000e+00
3.270496845409999878e+03 0.000000000000000000e+00
3.270694879629999832e+03 0.000000000000000000e+00
3.270892913860000135e+03 0.000000000000000000e+00
3.271090948080000089e+03 0.000000000000000000e+00
3.271288982309999938e+03 0.000000000000000000e+00
3.271487016529999892e+03 0.000000000000000000e+00
3.271685050760000195e+03 0.000000000000000000e+00
3.271883084969999800e+03 0.000000000000000000e+00
3.272081119200000103e+03 0.000000000000000000e+00
3.272280143599999974e+03 3.196354579879999854e-18
3.272478177829999822e+03 3.891962822019999911e-18
3.272676212039999882e+03 4.399636361109999716e-18
3.272874246270000185e+03 4.399521414200000349e-18
3.273072280490000139e+03 3.891657780389999785e-18
3.273270314719999988e+03 4.399291734530000025e-18
3.273468348949999836e+03 4.937338685280000002e-18
3.273666383169999790e+03 4.399062340149999937e-18
3.273864417400000093e+03 4.398947749850000045e-18
3.274062451620000047e+03 3.891150639670000380e-18
3.274260485849999895e+03 3.195520824479999941e-18
3.274458520069999850e+03 8.815834249190000429e-19
3.274656554300000153e+03 3.195354694460000004e-18
3.274854588520000107e+03 1.405085474170000060e-18
3.275052622740000061e+03 1.405049004019999924e-18
3.275250656969999909e+03 1.405012556540000022e-18
3.275448691189999863e+03 3.195023053900000145e-18
3.275646725420000166e+03 3.194940272669999884e-18
3.275844759640000120e+03 1.404903350140000002e-18
3.276042793869999969e+03 3.194774864719999824e-18
3.276240828089999923e+03 3.194692237959999999e-18
3.276438862320000226e+03 3.194609662629999899e-18
3.276636896550000074e+03 3.889839431779999818e-18
3.276834930770000028e+03 4.397237422590000138e-18
3.277032964999999876e+03 4.397123967669999622e-18
3.277230999209999936e+03 4.397010583430000268e-18
3.277429033439999785e+03 4.396897269810000116e-18
3.277627067670000088e+03 4.934652972099999921e-18
3.277825101890000042e+03 4.396670854309999652e-18
3.278023136119999890e+03 4.934399017009999908e-18
3.278221170339999844e+03 4.934272158149999775e-18
3.278419204570000147e+03 4.396331759899999984e-18
3.278617238790000101e+03 4.934018677599999906e-18
3.278815273019999950e+03 6.585538516380000100e-18
3.279013307249999798e+03 4.933765512989999751e-18
3.279211341470000207e+03 4.933639049070000136e-18
3.279409375700000055e+03 4.933512664020000284e-18
3.279608400090000032e+03 4.933385726459999913e-18
3.279806434319999880e+03 6.560663316009999981e-18
3.280004468539999834e+03 6.560495553399999712e-18
3.280202502770000137e+03 4.933007281510000177e-18
3.280400536990000091e+03 4.395205455579999638e-18
3.280598571210000046e+03 4.932755378259999737e-18
3.280796605439999894e+03 4.932629544519999676e-18
3.280994639670000197e+03 4.932503789319999757e-18
3.281192673890000151e+03 4.932378112630000153e-18
3.281390708119999999e+03 4.932252514380000244e-18
3.281588742339999953e+03 1.403857969689999949e-18
3.281786776569999802e+03 1.403822264610000091e-18
3.281984810800000105e+03 1.403786581830000050e-18
3.282182845020000059e+03 1.403750921330000008e-18
3.282380879249999907e+03 1.403715283099999958e-18
3.282578913469999861e+03 8.806556297869999478e-19
3.282776947689999815e+03 -2.014137416990000163e-18
3.282974981920000118e+03 -2.509782328670000144e-18
3.283173016149999967e+03 -2.509718763290000062e-18
3.283371050369999921e+03 -3.398484582260000002e-18
3.283569084600000224e+03 -8.110322699460000587e-18
3.283767118820000178e+03 -8.110117658180000194e-18
3.283965153050000026e+03 -8.109912745030000478e-18
3.284163187279999875e+03 -2.509401531699999871e-18
3.284361221499999829e+03 -2.509338204300000098e-18
3.284559255730000132e+03 -2.509274916480000005e-18
3.284757289950000086e+03 -9.496132028450000119e-18
3.284955324170000040e+03 -1.038047633050000056e-17
3.285153358399999888e+03 -1.038021499630000050e-17
3.285351392630000191e+03 -1.037995382549999993e-17
3.285549426850000145e+03 -1.037969281810000038e-17
3.285747461079999994e+03 -1.037943197380000052e-17
3.285945495309999842e+03 -9.494698986989999380e-18
3.286143529529999796e+03 -9.494460669260000179e-18
3.286341563760000099e+03 -1.037865041959999950e-17
3.286539597989999947e+03 -1.037839022729999968e-17
3.286738622379999924e+03 -1.213463035889999963e-17
3.286936656609999773e+03 -1.213432651049999941e-17
3.287134690840000076e+03 -1.213402285220000057e-17
3.287332725060000030e+03 -1.213371938389999959e-17
3.287530759289999878e+03 -1.213341610550000064e-17
3.287728793520000181e+03 -1.593143440540000125e-17
3.287926827729999786e+03 -1.593103668260000119e-17
3.288124861960000089e+03 -1.593063920879999847e-17
3.288322896189999938e+03 -1.213220488850000064e-17
3.288520930409999892e+03 -1.037579594939999974e-17
3.288718964640000195e+03 -1.037553754329999979e-17
3.288916998870000043e+03 -1.037527929889999945e-17
3.289115033089999997e+03 -9.490902563740000069e-18
3.289313067319999845e+03 -2.012469498060000119e-18
3.289511101550000149e+03 -9.490430827209999900e-18
3.289709135779999997e+03 -9.490195180410000629e-18
3.289907169999999951e+03 -1.037399049999999967e-17
3.290105204219999905e+03 -1.212949071579999967e-17
3.290303238450000208e+03 -1.351219945910000017e-17
3.290501272670000162e+03 -1.351186475829999961e-17
3.290699306900000011e+03 -1.545472847969999951e-17
3.290897341129999859e+03 -1.545434612220000090e-17
3.291095375360000162e+03 -1.351086191270000028e-17
3.291293409580000116e+03 -1.351052804949999959e-17
3.291491443809999964e+03 -1.351019439529999977e-17
3.291689478039999813e+03 -1.212709092780000074e-17
3.291887512270000116e+03 -1.212679179899999945e-17
3.292085546490000070e+03 -1.212649285749999939e-17
3.292283580719999918e+03 -1.212619410330000056e-17
3.292481614939999872e+03 -1.350852925600000071e-17
3.292679649159999826e+03 -1.212559715610000040e-17
3.292877683390000129e+03 -1.212529896279999927e-17
3.293075717619999978e+03 -8.824002452709999443e-18
3.293273751849999826e+03 -4.328798672309999667e-18
3.293471786069999780e+03 -5.963584951220000142e-19
3.293669820300000083e+03 -5.963438647190000139e-19
3.293867854529999931e+03 -4.328480086130000170e-18
3.294066878919999908e+03 -4.328373493610000037e-18
3.294264913150000211e+03 -4.328267498000000322e-18
3.294462947380000060e+03 -5.962853617459999846e-19
3.294660981609999908e+03 -5.962707771529999671e-19
3.294859015829999862e+03 -5.962562016980000086e-19
3.295057050060000165e+03 1.884350477080000056e-18
3.295255084290000013e+03 2.147974661799999842e-18
3.295453118509999968e+03 2.147922250710000109e-18
3.295651152729999922e+03 2.147869872450000017e-18
3.295849186960000225e+03 2.147817526999999938e-18
3.296047221190000073e+03 1.884120733619999848e-18
3.296245255419999921e+03 -5.961544288330000258e-19
3.296443289650000224e+03 1.884029037590000063e-18
3.296641323870000178e+03 1.883983232649999943e-18
3.296839358100000027e+03 1.883937456400000040e-18
3.297037392329999875e+03 -5.960964730269999591e-19
3.297235426560000178e+03 1.883845989919999893e-18
3.297433460780000132e+03 2.147399942130000068e-18
3.297631495000000086e+03 1.883754637989999911e-18
3.297829529229999935e+03 2.147295872580000094e-18
3.298027563459999783e+03 2.147243886689999928e-18
3.298225597690000086e+03 1.883617824559999983e-18
3.298423631910000040e+03 1.883572277200000090e-18
3.298621666139999888e+03 1.883526758369999932e-18
3.298819700370000191e+03 1.883481268060000082e-18
3.299017734600000040e+03 1.883435806230000129e-18
3.299215768829999888e+03 -5.959378415119999823e-19
3.299413803049999842e+03 1.883344967980000091e-18
3.299611837280000145e+03 2.146829170060000149e-18
3.299809871500000099e+03 2.146777476470000031e-18
3.300007905729999948e+03 3.157580217069999980e-18
3.300205939959999796e+03 3.336561175629999948e-18
3.300403974180000205e+03 5.049467001669999959e-18
